architecture,horizon,run,success,errors_introduced,errors_detected,errors_recovered,escaped_errors,agent_calls
reflection,25,208,0,0,7,6,1,32
static_team,25,208,1,2,2,2,0,52
corpus_mesh,25,208,1,0,0,0,0,75
single,25,209,1,2,0,0,0,25
reflection,25,209,0,1,12,12,1,37
static_team,25,209,1,0,0,0,0,50
corpus_mesh,25,209,1,1,1,1,0,77
single,25,210,0,1,0,0,1,25
reflection,25,210,1,1,5,5,0,30
static_team,25,210,1,0,0,0,0,50
corpus_mesh,25,210,1,1,1,1,0,77
single,25,211,0,1,0,0,1,25
reflection,25,211,1,0,4,4,0,29
static_team,25,211,1,0,0,0,0,50
corpus_mesh,25,211,1,0,0,0,0,75
single,25,212,1,0,0,0,0,25
reflection,25,212,1,0,7,7,0,32
static_team,25,212,1,0,0,0,0,50
corpus_mesh,25,212,1,2,2,2,0,79
single,25,213,1,0,0,0,0,25
reflection,25,213,1,0,6,6,0,31
static_team,25,213,1,0,0,0,0,50
corpus_mesh,25,213,1,0,0,0,0,75
single,25,214,1,0,0,0,0,25
reflection,25,214,1,0,3,3,0,28
static_team,25,214,1,0,0,0,0,50
corpus_mesh,25,214,1,0,0,0,0,75
single,25,215,1,0,0,0,0,25
reflection,25,215,1,0,5,5,0,30
static_team,25,215,1,0,0,0,0,50
corpus_mesh,25,215,1,0,0,0,0,75
single,25,216,1,0,0,0,0,25
reflection,25,216,1,0,4,4,0,29
static_team,25,216,1,2,2,2,0,52
corpus_mesh,25,216,1,0,0,0,0,75
single,25,217,0,1,0,0,1,25
reflection,25,217,0,1,7,7,1,32
static_team,25,217,1,0,0,0,0,50
corpus_mesh,25,217,1,0,0,0,0,75
single,25,218,1,0,0,0,0,25
reflection,25,218,1,0,8,8,0,33
static_team,25,218,1,1,1,1,0,51
corpus_mesh,25,218,1,0,0,0,0,79
single,25,219,1,0,0,0,0,25
reflection,25,219,1,0,4,4,0,29
static_team,25,219,1,0,0,0,0,50
corpus_mesh,25,219,1,1,1,1,0,77
single,25,220,1,0,0,0,0,25
reflection,25,220,0,0,11,10,1,36
static_team,25,220,1,0,0,0,0,50
corpus_mesh,25,220,1,0,0,0,0,75
single,25,221,1,0,0,0,0,25
reflection,25,221,1,0,8,8,0,33
static_team,25,221,1,2,2,2,0,52
corpus_mesh,25,221,1,0,0,0,0,77
single,25,222,1,0,0,0,0,25
reflection,25,222,0,1,8,8,1,33
static_team,25,222,1,0,0,0,0,50
corpus_mesh,25,222,1,0,0,0,0,75
single,25,223,1,0,0,0,0,25
reflection,25,223,1,0,9,9,0,34
static_team,25,223,1,0,0,0,0,50
corpus_mesh,25,223,1,0,0,0,0,75
single,25,224,1,0,0,0,0,25
reflection,25,224,1,0,8,8,0,33
static_team,25,224,1,0,0,0,0,50
corpus_mesh,25,224,1,0,0,0,0,75
single,25,225,0,1,0,0,1,25
reflection,25,225,0,1,3,3,1,28
static_team,25,225,1,0,0,0,0,50
corpus_mesh,25,225,1,0,0,0,0,75
single,25,226,1,0,0,0,0,25
reflection,25,226,1,0,5,5,0,30
static_team,25,226,1,0,0,0,0,50
corpus_mesh,25,226,1,0,0,0,0,75
single,25,227,0,1,0,0,1,25
reflection,25,227,0,1,6,6,1,31
static_team,25,227,1,1,1,1,0,51
corpus_mesh,25,227,1,0,0,0,0,75
single,25,228,0,2,0,0,1,25
reflection,25,228,1,0,5,5,0,30
static_team,25,228,1,0,0,0,0,50
corpus_mesh,25,228,1,1,1,1,0,77
single,25,229,1,0,0,0,0,25
reflection,25,229,1,0,14,14,0,39
static_team,25,229,1,0,0,0,0,50
corpus_mesh,25,229,1,1,1,1,0,77
single,25,230,1,0,0,0,0,25
reflection,25,230,1,0,8,8,0,33
static_team,25,230,1,1,1,1,0,52
corpus_mesh,25,230,1,0,0,0,0,77
single,25,231,1,0,0,0,0,25
reflection,25,231,1,0,4,4,0,29
static_team,25,231,1,0,0,0,0,50
corpus_mesh,25,231,1,1,1,1,0,79
single,25,232,0,1,0,0,1,25
reflection,25,232,1,0,10,10,0,35
static_team,25,232,1,1,1,1,0,51
corpus_mesh,25,232,1,0,0,0,0,75
single,25,233,1,0,0,0,0,25
reflection,25,233,1,0,5,5,0,30
static_team,25,233,1,1,1,1,0,51
corpus_mesh,25,233,1,0,0,0,0,75
single,25,234,1,0,0,0,0,25
reflection,25,234,1,0,5,5,0,30
static_team,25,234,1,0,0,0,0,51
corpus_mesh,25,234,1,0,0,0,0,79
single,25,235,0,4,0,0,1,25
reflection,25,235,1,0,8,8,0,33
static_team,25,235,1,0,0,0,0,50
corpus_mesh,25,235,1,0,0,0,0,75
single,25,236,1,0,0,0,0,25
reflection,25,236,1,0,4,4,0,29
static_team,25,236,1,1,1,1,0,51
corpus_mesh,25,236,1,1,1,1,0,77
single,25,237,1,0,0,0,0,25
reflection,25,237,1,0,7,7,0,32
static_team,25,237,1,1,1,1,0,51
corpus_mesh,25,237,1,2,2,2,0,81
single,25,238,1,0,0,0,0,25
reflection,25,238,1,0,9,9,0,34
static_team,25,238,1,0,0,0,0,50
corpus_mesh,25,238,1,1,1,1,0,77
single,25,239,1,0,0,0,0,25
reflection,25,239,0,0,9,8,1,34
static_team,25,239,1,1,1,1,0,51
corpus_mesh,25,239,1,0,0,0,0,75
single,25,240,0,1,0,0,1,25
reflection,25,240,1,0,8,8,0,33
static_team,25,240,1,0,0,0,0,50
corpus_mesh,25,240,1,0,0,0,0,77
single,25,241,1,0,0,0,0,25
reflection,25,241,1,1,10,10,0,35
static_team,25,241,1,1,1,1,0,51
corpus_mesh,25,241,1,0,0,0,0,75
single,25,242,1,0,0,0,0,25
reflection,25,242,1,0,8,8,0,33
static_team,25,242,1,0,0,0,0,50
corpus_mesh,25,242,1,0,0,0,0,77
single,25,243,1,0,0,0,0,25
reflection,25,243,0,2,5,5,1,30
static_team,25,243,1,0,0,0,0,50
corpus_mesh,25,243,1,0,0,0,0,75
single,25,244,0,1,0,0,1,25
reflection,25,244,1,0,6,6,0,31
static_team,25,244,1,0,0,0,0,50
corpus_mesh,25,244,1,0,0,0,0,75
single,25,245,1,0,0,0,0,25
reflection,25,245,0,1,10,10,1,35
static_team,25,245,1,1,1,1,0,51
corpus_mesh,25,245,1,0,0,0,0,77
single,25,246,0,1,0,0,1,25
reflection,25,246,0,3,8,8,1,33
static_team,25,246,1,0,0,0,0,50
corpus_mesh,25,246,1,0,0,0,0,75
single,25,247,1,0,0,0,0,25
reflection,25,247,1,0,11,11,0,36
static_team,25,247,1,0,0,0,0,51
corpus_mesh,25,247,1,0,0,0,0,75
single,25,248,1,0,0,0,0,25
reflection,25,248,1,0,9,9,0,34
static_team,25,248,1,0,0,0,0,50
corpus_mesh,25,248,1,0,0,0,0,77
single,25,249,0,1,0,0,1,25
reflection,25,249,0,1,10,9,1,35
static_team,25,249,1,4,4,4,0,54
corpus_mesh,25,249,1,0,0,0,0,75
single,25,250,1,0,0,0,0,25
reflection,25,250,0,1,8,8,1,33
static_team,25,250,1,0,0,0,0,50
corpus_mesh,25,250,1,1,1,1,0,77
single,25,251,1,0,0,0,0,25
reflection,25,251,1,0,5,5,0,30
static_team,25,251,1,0,0,0,0,50
corpus_mesh,25,251,1,0,0,0,0,77
single,25,252,1,0,0,0,0,25
reflection,25,252,1,1,3,3,0,28
static_team,25,252,1,0,0,0,0,50
corpus_mesh,25,252,1,1,1,1,0,77
single,25,253,1,0,0,0,0,25
reflection,25,253,1,0,10,10,0,35
static_team,25,253,1,1,1,1,0,51
corpus_mesh,25,253,1,0,0,0,0,75
single,25,254,1,0,0,0,0,25
reflection,25,254,0,1,8,8,1,33
static_team,25,254,1,1,1,1,0,51
corpus_mesh,25,254,1,0,0,0,0,79
single,25,255,1,0,0,0,0,25
reflection,25,255,1,0,6,6,0,31
static_team,25,255,1,0,0,0,0,50
corpus_mesh,25,255,1,0,0,0,0,77
single,25,256,0,1,0,0,1,25
reflection,25,256,1,0,10,10,0,35
static_team,25,256,1,1,1,1,0,51
corpus_mesh,25,256,1,0,0,0,0,77
single,25,257,1,0,0,0,0,25
reflection,25,257,1,0,9,9,0,34
static_team,25,257,1,1,1,1,0,51
corpus_mesh,25,257,1,1,1,1,0,79
single,25,258,1,0,0,0,0,25
reflection,25,258,0,2,8,8,1,33
static_team,25,258,1,0,0,0,0,50
corpus_mesh,25,258,1,1,1,1,0,77
single,25,259,1,0,0,0,0,25
reflection,25,259,1,0,5,5,0,30
static_team,25,259,1,1,1,1,0,51
corpus_mesh,25,259,1,0,0,0,0,75
single,25,260,0,1,0,0,1,25
reflection,25,260,1,0,2,2,0,27
static_team,25,260,1,1,1,1,0,52
corpus_mesh,25,260,1,0,0,0,0,77
single,25,261,0,1,0,0,1,25
reflection,25,261,1,0,8,8,0,33
static_team,25,261,1,0,0,0,0,50
corpus_mesh,25,261,1,2,2,1,0,81
single,25,262,1,0,0,0,0,25
reflection,25,262,1,0,11,11,0,36
static_team,25,262,1,1,1,1,0,51
corpus_mesh,25,262,1,0,0,0,0,77
single,25,263,1,0,0,0,0,25
reflection,25,263,1,0,9,9,0,34
static_team,25,263,1,0,0,0,0,51
corpus_mesh,25,263,1,0,0,0,0,75
single,25,264,1,0,0,0,0,25
reflection,25,264,1,1,9,9,0,34
static_team,25,264,1,0,0,0,0,51
corpus_mesh,25,264,1,0,0,0,0,75
single,25,265,0,1,0,0,1,25
reflection,25,265,1,0,9,9,0,34
static_team,25,265,1,0,0,0,0,50
corpus_mesh,25,265,1,0,0,0,0,75
single,25,266,1,0,0,0,0,25
reflection,25,266,0,1,9,7,1,34
static_team,25,266,1,0,0,0,0,50
corpus_mesh,25,266,1,0,0,0,0,75
single,25,267,1,0,0,0,0,25
reflection,25,267,1,0,7,7,0,32
static_team,25,267,1,0,0,0,0,50
corpus_mesh,25,267,1,2,2,2,0,79
single,25,268,0,1,0,0,1,25
reflection,25,268,1,1,8,8,0,33
static_team,25,268,1,0,0,0,0,50
corpus_mesh,25,268,1,1,1,1,0,77
single,25,269,1,0,0,0,0,25
reflection,25,269,1,0,8,8,0,33
static_team,25,269,1,1,1,1,0,51
corpus_mesh,25,269,1,1,1,1,0,77
single,25,270,1,0,0,0,0,25
reflection,25,270,1,0,10,10,0,35
static_team,25,270,1,0,0,0,0,50
corpus_mesh,25,270,1,0,0,0,0,75
single,25,271,1,0,0,0,0,25
reflection,25,271,1,2,9,9,0,34
static_team,25,271,1,0,0,0,0,50
corpus_mesh,25,271,1,1,1,1,0,79
single,25,272,1,0,0,0,0,25
reflection,25,272,1,0,6,6,0,31
static_team,25,272,1,0,0,0,0,50
corpus_mesh,25,272,1,0,0,0,0,75
single,25,273,1,0,0,0,0,25
reflection,25,273,1,0,4,4,0,29
static_team,25,273,1,0,0,0,0,50
corpus_mesh,25,273,1,1,1,1,0,79
single,25,274,1,0,0,0,0,25
reflection,25,274,1,0,6,6,0,31
static_team,25,274,1,0,0,0,0,51
corpus_mesh,25,274,1,0,0,0,0,75
single,25,275,1,0,0,0,0,25
reflection,25,275,1,0,4,4,0,29
static_team,25,275,1,0,0,0,0,50
corpus_mesh,25,275,1,2,2,2,0,83
single,25,276,1,0,0,0,0,25
reflection,25,276,1,0,8,8,0,33
static_team,25,276,1,0,0,0,0,51
corpus_mesh,25,276,1,0,0,0,0,75
single,25,277,1,0,0,0,0,25
reflection,25,277,0,0,6,5,1,31
static_team,25,277,1,0,0,0,0,50
corpus_mesh,25,277,1,0,0,0,0,75
single,25,278,0,1,0,0,1,25
reflection,25,278,1,0,10,10,0,35
static_team,25,278,1,1,1,1,0,51
corpus_mesh,25,278,1,0,0,0,0,75
single,25,279,1,0,0,0,0,25
reflection,25,279,1,1,6,6,0,31
static_team,25,279,1,1,1,1,0,51
corpus_mesh,25,279,1,0,0,0,0,75
single,25,280,1,0,0,0,0,25
reflection,25,280,0,2,7,7,1,32
static_team,25,280,1,0,0,0,0,50
corpus_mesh,25,280,1,0,0,0,0,75
single,25,281,1,0,0,0,0,25
reflection,25,281,1,0,4,4,0,29
static_team,25,281,1,1,1,1,0,51
corpus_mesh,25,281,1,2,2,2,0,79
single,25,282,1,0,0,0,0,25
reflection,25,282,0,0,8,7,1,33
static_team,25,282,1,0,0,0,0,50
corpus_mesh,25,282,1,0,0,0,0,79
single,25,283,1,0,0,0,0,25
reflection,25,283,1,2,9,9,0,34
static_team,25,283,1,0,0,0,0,50
corpus_mesh,25,283,1,1,1,1,0,77
single,25,284,1,0,0,0,0,25
reflection,25,284,1,0,8,8,0,33
static_team,25,284,1,0,0,0,0,50
corpus_mesh,25,284,1,0,0,0,0,75
single,25,285,1,0,0,0,0,25
reflection,25,285,1,0,7,7,0,32
static_team,25,285,1,0,0,0,0,50
corpus_mesh,25,285,1,0,0,0,0,75
single,25,286,1,0,0,0,0,25
reflection,25,286,0,1,4,4,1,29
static_team,25,286,0,1,1,0,1,52
corpus_mesh,25,286,1,1,1,1,0,77
single,25,287,1,0,0,0,0,25
reflection,25,287,0,1,8,8,1,33
static_team,25,287,1,1,1,1,0,51
corpus_mesh,25,287,0,1,1,0,1,77
single,25,288,1,0,0,0,0,25
reflection,25,288,1,0,9,9,0,34
static_team,25,288,1,1,1,1,0,51
corpus_mesh,25,288,1,1,1,1,0,77
single,25,289,0,1,0,0,1,25
reflection,25,289,0,1,9,9,1,34
static_team,25,289,1,0,0,0,0,50
corpus_mesh,25,289,1,0,0,0,0,75
single,25,290,1,0,0,0,0,25
reflection,25,290,1,0,10,10,0,35
static_team,25,290,1,0,0,0,0,50
corpus_mesh,25,290,1,0,0,0,0,75
single,25,291,0,1,0,0,1,25
reflection,25,291,0,1,9,9,1,34
static_team,25,291,1,0,0,0,0,50
corpus_mesh,25,291,0,0,0,0,1,77
single,25,292,1,0,0,0,0,25
reflection,25,292,1,0,11,11,0,36
static_team,25,292,1,0,0,0,0,50
corpus_mesh,25,292,1,0,0,0,0,77
single,25,293,1,0,0,0,0,25
reflection,25,293,0,1,10,10,1,35
static_team,25,293,1,0,0,0,0,50
corpus_mesh,25,293,1,1,1,1,0,77
single,25,294,1,0,0,0,0,25
reflection,25,294,1,0,4,4,0,29
static_team,25,294,1,0,0,0,0,50
corpus_mesh,25,294,1,0,0,0,0,75
single,25,295,1,0,0,0,0,25
reflection,25,295,0,1,10,10,1,35
static_team,25,295,1,0,0,0,0,50
corpus_mesh,25,295,1,0,0,0,0,75
single,25,296,0,1,0,0,1,25
reflection,25,296,1,0,6,6,0,31
static_team,25,296,1,0,0,0,0,50
corpus_mesh,25,296,1,0,0,0,0,75
single,25,297,1,0,0,0,0,25
reflection,25,297,1,0,8,8,0,33
static_team,25,297,1,0,0,0,0,50
corpus_mesh,25,297,1,0,0,0,0,75
single,25,298,1,0,0,0,0,25
reflection,25,298,1,0,4,4,0,29
static_team,25,298,1,0,0,0,0,50
corpus_mesh,25,298,1,0,0,0,0,75
single,25,299,0,1,0,0,1,25
reflection,25,299,0,3,7,6,1,32
static_team,25,299,1,0,0,0,0,50
corpus_mesh,25,299,1,1,1,1,0,77
single,25,300,0,2,0,0,1,25
reflection,25,300,1,0,7,7,0,32
static_team,25,300,1,1,1,1,0,51
corpus_mesh,25,300,1,1,1,1,0,77
single,25,301,0,1,0,0,1,25
reflection,25,301,1,0,9,9,0,34
static_team,25,301,1,0,0,0,0,50
corpus_mesh,25,301,1,0,0,0,0,75
single,25,302,1,0,0,0,0,25
reflection,25,302,1,0,9,9,0,34
static_team,25,302,1,1,1,1,0,51
corpus_mesh,25,302,1,0,0,0,0,77
single,25,303,1,0,0,0,0,25
reflection,25,303,0,1,7,7,1,32
static_team,25,303,1,0,0,0,0,50
corpus_mesh,25,303,1,0,0,0,0,77
single,25,304,1,0,0,0,0,25
reflection,25,304,0,1,2,2,1,27
static_team,25,304,1,0,0,0,0,50
corpus_mesh,25,304,1,0,0,0,0,77
single,25,305,1,0,0,0,0,25
reflection,25,305,1,0,7,7,0,32
static_team,25,305,1,0,0,0,0,50
corpus_mesh,25,305,1,0,0,0,0,75
single,25,306,1,0,0,0,0,25
reflection,25,306,1,1,8,8,0,33
static_team,25,306,1,0,0,0,0,51
corpus_mesh,25,306,1,1,1,1,0,77
single,25,307,1,0,0,0,0,25
reflection,25,307,0,1,3,3,1,28
static_team,25,307,1,1,1,1,0,51
corpus_mesh,25,307,1,0,0,0,0,75
single,25,308,0,1,0,0,1,25
reflection,25,308,0,1,9,9,1,34
static_team,25,308,1,1,1,1,0,51
corpus_mesh,25,308,1,0,0,0,0,75
single,25,309,0,1,0,0,1,25
reflection,25,309,0,1,8,8,1,33
static_team,25,309,1,0,0,0,0,50
corpus_mesh,25,309,1,1,1,1,0,77
single,25,310,0,1,0,0,1,25
reflection,25,310,0,1,8,8,1,33
static_team,25,310,1,0,0,0,0,50
corpus_mesh,25,310,1,1,1,1,0,79
single,25,311,1,0,0,0,0,25
reflection,25,311,1,0,5,5,0,30
static_team,25,311,1,1,1,1,0,51
corpus_mesh,25,311,1,0,0,0,0,75
single,25,312,1,0,0,0,0,25
reflection,25,312,0,2,8,8,1,33
static_team,25,312,1,0,0,0,0,50
corpus_mesh,25,312,1,1,1,1,0,77
single,25,313,1,0,0,0,0,25
reflection,25,313,1,0,10,10,0,35
static_team,25,313,1,0,0,0,0,50
corpus_mesh,25,313,1,0,0,0,0,75
single,25,314,1,0,0,0,0,25
reflection,25,314,1,0,5,5,0,30
static_team,25,314,1,0,0,0,0,50
corpus_mesh,25,314,1,1,1,1,0,77
single,25,315,1,0,0,0,0,25
reflection,25,315,1,0,7,7,0,32
static_team,25,315,1,0,0,0,0,50
corpus_mesh,25,315,1,0,0,0,0,75
single,25,316,1,0,0,0,0,25
reflection,25,316,1,0,9,9,0,34
static_team,25,316,1,0,0,0,0,50
corpus_mesh,25,316,1,0,0,0,0,75
single,25,317,1,0,0,0,0,25
reflection,25,317,0,2,7,7,1,32
static_team,25,317,1,1,1,1,0,51
corpus_mesh,25,317,1,0,0,0,0,75
single,25,318,1,0,0,0,0,25
reflection,25,318,1,0,11,11,0,36
static_team,25,318,1,1,1,1,0,51
corpus_mesh,25,318,1,1,1,1,0,77
single,25,319,1,0,0,0,0,25
reflection,25,319,0,1,6,6,1,31
static_team,25,319,1,1,1,1,0,51
corpus_mesh,25,319,1,0,0,0,0,75
single,25,320,0,1,0,0,1,25
reflection,25,320,1,0,6,6,0,31
static_team,25,320,1,0,0,0,0,50
corpus_mesh,25,320,1,0,0,0,0,75
single,25,321,1,0,0,0,0,25
reflection,25,321,1,0,6,6,0,31
static_team,25,321,1,1,1,1,0,51
corpus_mesh,25,321,1,0,0,0,0,75
single,25,322,1,0,0,0,0,25
reflection,25,322,1,0,4,4,0,29
static_team,25,322,1,0,0,0,0,50
corpus_mesh,25,322,1,1,1,1,0,77
single,25,323,1,0,0,0,0,25
reflection,25,323,1,0,12,12,0,37
static_team,25,323,1,1,1,1,0,51
corpus_mesh,25,323,1,1,1,1,0,77
single,25,324,1,0,0,0,0,25
reflection,25,324,1,0,8,8,0,33
static_team,25,324,1,0,0,0,0,50
corpus_mesh,25,324,1,1,1,1,0,77
single,25,325,0,1,0,0,1,25
reflection,25,325,1,0,7,7,0,32
static_team,25,325,1,2,2,2,0,52
corpus_mesh,25,325,1,0,0,0,0,77
single,25,326,1,0,0,0,0,25
reflection,25,326,1,0,9,9,0,34
static_team,25,326,1,0,0,0,0,50
corpus_mesh,25,326,1,0,0,0,0,75
single,25,327,1,0,0,0,0,25
reflection,25,327,1,0,8,8,0,33
static_team,25,327,1,0,0,0,0,50
corpus_mesh,25,327,1,0,0,0,0,75
single,25,328,1,0,0,0,0,25
reflection,25,328,0,0,6,5,1,31
static_team,25,328,1,0,0,0,0,50
corpus_mesh,25,328,1,0,0,0,0,75
single,25,329,1,0,0,0,0,25
reflection,25,329,0,0,7,6,1,32
static_team,25,329,1,0,0,0,0,51
corpus_mesh,25,329,1,1,1,1,0,77
single,25,330,1,0,0,0,0,25
reflection,25,330,0,1,7,7,1,32
static_team,25,330,1,0,0,0,0,51
corpus_mesh,25,330,1,0,0,0,0,77
single,25,331,1,0,0,0,0,25
reflection,25,331,0,0,11,10,1,36
static_team,25,331,1,1,1,1,0,53
corpus_mesh,25,331,1,0,0,0,0,75
single,25,332,1,0,0,0,0,25
reflection,25,332,1,0,7,7,0,32
static_team,25,332,1,0,0,0,0,50
corpus_mesh,25,332,1,0,0,0,0,75
single,25,333,1,0,0,0,0,25
reflection,25,333,1,0,6,6,0,31
static_team,25,333,1,1,1,1,0,51
corpus_mesh,25,333,1,1,1,1,0,77
single,25,334,1,0,0,0,0,25
reflection,25,334,1,0,5,5,0,30
static_team,25,334,1,0,0,0,0,50
corpus_mesh,25,334,1,0,0,0,0,79
single,25,335,1,0,0,0,0,25
reflection,25,335,1,0,5,5,0,30
static_team,25,335,1,0,0,0,0,51
corpus_mesh,25,335,1,1,1,1,0,77
single,25,336,1,0,0,0,0,25
reflection,25,336,0,1,6,6,1,31
static_team,25,336,1,1,1,1,0,51
corpus_mesh,25,336,1,0,0,0,0,77
single,25,337,1,0,0,0,0,25
reflection,25,337,0,0,7,6,1,32
static_team,25,337,1,1,1,1,0,51
corpus_mesh,25,337,0,1,1,0,1,77
single,25,338,1,0,0,0,0,25
reflection,25,338,0,1,5,5,1,30
static_team,25,338,1,1,1,1,0,51
corpus_mesh,25,338,1,1,1,1,0,77
single,25,339,0,1,0,0,1,25
reflection,25,339,1,0,11,11,0,36
static_team,25,339,1,0,0,0,0,50
corpus_mesh,25,339,1,0,0,0,0,75
single,25,340,1,0,0,0,0,25
reflection,25,340,0,1,8,7,1,33
static_team,25,340,1,0,0,0,0,50
corpus_mesh,25,340,1,0,0,0,0,79
single,25,341,0,1,0,0,1,25
reflection,25,341,1,0,10,10,0,35
static_team,25,341,1,0,0,0,0,50
corpus_mesh,25,341,1,0,0,0,0,75
single,25,342,1,0,0,0,0,25
reflection,25,342,1,0,8,8,0,33
static_team,25,342,1,0,0,0,0,50
corpus_mesh,25,342,1,0,0,0,0,75
single,25,343,0,2,0,0,1,25
reflection,25,343,1,0,6,6,0,31
static_team,25,343,1,1,1,1,0,51
corpus_mesh,25,343,1,0,0,0,0,75
single,25,344,1,0,0,0,0,25
reflection,25,344,1,0,6,6,0,31
static_team,25,344,1,0,0,0,0,50
corpus_mesh,25,344,1,1,1,1,0,77
single,25,345,0,1,0,0,1,25
reflection,25,345,1,0,6,6,0,31
static_team,25,345,1,0,0,0,0,50
corpus_mesh,25,345,1,0,0,0,0,75
single,25,346,0,3,0,0,1,25
reflection,25,346,1,0,9,9,0,34
static_team,25,346,1,0,0,0,0,50
corpus_mesh,25,346,1,1,1,1,0,77
single,25,347,1,0,0,0,0,25
reflection,25,347,1,0,8,8,0,33
static_team,25,347,1,0,0,0,0,50
corpus_mesh,25,347,1,0,0,0,0,75
single,25,348,1,0,0,0,0,25
reflection,25,348,1,0,3,3,0,28
static_team,25,348,1,0,0,0,0,50
corpus_mesh,25,348,1,0,0,0,0,79
single,25,349,1,2,0,0,0,25
reflection,25,349,1,0,7,7,0,32
static_team,25,349,1,1,1,1,0,51
corpus_mesh,25,349,1,1,1,1,0,77
single,25,350,1,0,0,0,0,25
reflection,25,350,0,0,6,5,1,31
static_team,25,350,1,1,1,1,0,51
corpus_mesh,25,350,1,1,1,1,0,77
single,25,351,1,0,0,0,0,25
reflection,25,351,1,0,7,7,0,32
static_team,25,351,1,0,0,0,0,50
corpus_mesh,25,351,1,1,1,1,0,77
single,25,352,0,1,0,0,1,25
reflection,25,352,0,1,9,9,1,34
static_team,25,352,1,0,0,0,0,50
corpus_mesh,25,352,1,0,0,0,0,77
single,25,353,1,0,0,0,0,25
reflection,25,353,1,0,5,5,0,30
static_team,25,353,1,0,0,0,0,50
corpus_mesh,25,353,1,0,0,0,0,77
single,25,354,0,1,0,0,1,25
reflection,25,354,1,0,9,9,0,34
static_team,25,354,1,0,0,0,0,50
corpus_mesh,25,354,1,0,0,0,0,79
single,25,355,1,0,0,0,0,25
reflection,25,355,1,0,7,7,0,32
static_team,25,355,1,0,0,0,0,50
corpus_mesh,25,355,1,0,0,0,0,77
single,25,356,1,0,0,0,0,25
reflection,25,356,1,0,5,5,0,30
static_team,25,356,1,1,1,1,0,51
corpus_mesh,25,356,1,2,2,2,0,83
single,25,357,1,0,0,0,0,25
reflection,25,357,0,1,6,6,1,31
static_team,25,357,1,0,0,0,0,50
corpus_mesh,25,357,1,0,0,0,0,77
single,25,358,0,2,0,0,1,25
reflection,25,358,1,1,10,10,0,35
static_team,25,358,1,0,0,0,0,51
corpus_mesh,25,358,1,0,0,0,0,75
single,25,359,1,0,0,0,0,25
reflection,25,359,1,0,5,5,0,30
static_team,25,359,1,1,1,1,0,51
corpus_mesh,25,359,1,0,0,0,0,77
single,25,360,1,0,0,0,0,25
reflection,25,360,1,0,8,8,0,33
static_team,25,360,1,1,1,1,0,51
corpus_mesh,25,360,1,1,1,1,0,79
single,25,361,1,0,0,0,0,25
reflection,25,361,0,0,6,5,1,31
static_team,25,361,1,0,0,0,0,50
corpus_mesh,25,361,1,1,1,1,0,79
single,25,362,1,0,0,0,0,25
reflection,25,362,1,0,6,6,0,31
static_team,25,362,1,1,1,1,0,51
corpus_mesh,25,362,1,0,0,0,0,75
single,25,363,1,0,0,0,0,25
reflection,25,363,1,0,3,3,0,28
static_team,25,363,1,0,0,0,0,50
corpus_mesh,25,363,1,0,0,0,0,75
single,25,364,1,0,0,0,0,25
reflection,25,364,1,0,11,11,0,36
static_team,25,364,1,2,2,2,0,52
corpus_mesh,25,364,1,0,0,0,0,75
single,25,365,1,0,0,0,0,25
reflection,25,365,1,0,9,9,0,34
static_team,25,365,1,0,0,0,0,50
corpus_mesh,25,365,1,2,2,2,0,81
single,25,366,0,2,0,0,1,25
reflection,25,366,1,0,9,9,0,34
static_team,25,366,1,0,0,0,0,50
corpus_mesh,25,366,1,1,1,1,0,77
single,25,367,1,0,0,0,0,25
reflection,25,367,0,2,9,9,1,34
static_team,25,367,1,0,0,0,0,50
corpus_mesh,25,367,1,1,1,1,0,77
single,25,368,0,1,0,0,1,25
reflection,25,368,0,0,5,4,1,30
static_team,25,368,1,1,1,1,0,51
corpus_mesh,25,368,1,1,1,1,0,77
single,25,369,1,0,0,0,0,25
reflection,25,369,0,0,8,7,1,33
static_team,25,369,1,0,0,0,0,51
corpus_mesh,25,369,1,0,0,0,0,75
single,25,370,1,0,0,0,0,25
reflection,25,370,1,0,6,6,0,31
static_team,25,370,1,0,0,0,0,50
corpus_mesh,25,370,1,0,0,0,0,75
single,25,371,0,2,0,0,1,25
reflection,25,371,0,1,6,6,1,31
static_team,25,371,1,0,0,0,0,50
corpus_mesh,25,371,1,0,0,0,0,77
single,25,372,1,0,0,0,0,25
reflection,25,372,1,0,5,5,0,30
static_team,25,372,1,1,1,1,0,51
corpus_mesh,25,372,1,0,0,0,0,75
single,25,373,1,0,0,0,0,25
reflection,25,373,0,0,6,5,1,31
static_team,25,373,1,1,1,1,0,51
corpus_mesh,25,373,1,2,2,2,0,79
single,25,374,1,0,0,0,0,25
reflection,25,374,1,0,9,9,0,34
static_team,25,374,1,1,1,1,0,51
corpus_mesh,25,374,1,0,0,0,0,75
single,25,375,1,0,0,0,0,25
reflection,25,375,0,2,9,9,1,34
static_team,25,375,1,0,0,0,0,50
corpus_mesh,25,375,1,0,0,0,0,77
single,25,376,1,0,0,0,0,25
reflection,25,376,1,0,5,5,0,30
static_team,25,376,1,0,0,0,0,50
corpus_mesh,25,376,1,0,0,0,0,75
single,25,377,0,1,0,0,1,25
reflection,25,377,1,0,8,8,0,33
static_team,25,377,1,0,0,0,0,51
corpus_mesh,25,377,1,1,1,1,0,77
single,25,378,1,0,0,0,0,25
